key,fare_amount
2015-01-27 13:08:24.0000002,10.008459973431854
2015-01-27 13:08:24.0000003,11.115557302515981
2011-10-08 11:53:44.0000002,5.509370543750265
2012-12-01 21:12:12.0000002,8.799904331292282
2012-12-01 21:12:12.0000003,14.738205047898191
2012-12-01 21:12:12.0000005,11.253909887074087
2011-10-06 12:10:20.0000001,6.172633780413435
2011-10-06 12:10:20.0000003,49.746615968743754
2011-10-06 12:10:20.0000002,11.718603413845585
2014-02-18 15:22:20.0000002,7.502901255298866
2014-02-18 15:22:20.0000003,9.792904542791803
2014-02-18 15:22:20.0000001,13.356031235262662
2010-03-29 20:20:32.0000002,5.236403477001431
2010-03-29 20:20:32.0000001,7.506346984114089
2011-10-06 03:59:12.0000002,9.091237851466303
2011-10-06 03:59:12.0000001,13.801061530059314
2012-07-15 16:45:04.0000006,5.927723607659345
2012-07-15 16:45:04.0000002,8.430971724242
2012-07-15 16:45:04.0000003,5.833734947039602
2012-07-15 16:45:04.0000004,5.4720458723359116
2014-10-29 02:09:56.0000001,12.412501898750634
2014-06-14 13:39:00.00000010,9.084063693754615
2014-06-14 13:39:00.00000060,8.391436028650332
2014-06-14 13:39:00.00000087,8.964243618321916
2014-06-14 13:39:00.00000050,16.61374992844594
2014-06-14 13:39:00.0000003,8.390583485814432
2014-06-14 13:39:00.000000158,40.5736745184945
2014-06-14 13:39:00.00000015,24.688384302217173
2014-06-14 13:39:00.00000073,7.775258483837433
2014-06-14 13:39:00.00000077,14.759560023424456
2014-06-14 13:39:00.000000145,12.401505269548352
2014-06-14 13:39:00.00000079,8.080737460269347
2014-06-14 13:39:00.000000121,7.351400672649106
2014-06-14 13:39:00.00000021,9.774714975676943
2014-06-14 13:39:00.0000005,9.089066087840138
2014-06-14 13:39:00.000000165,8.743702905323289
2014-06-14 13:39:00.000000184,7.801075519644428
2014-06-14 13:39:00.00000059,7.290896465784044
2014-06-14 13:39:00.00000070,8.063803214117343
2014-06-14 13:39:00.00000068,7.499767174738963
2014-06-14 13:39:00.000000133,19.08891717238089
2014-06-14 13:39:00.000000128,9.852093644990873
2014-06-14 13:39:00.000000136,16.536349065910827
2014-06-14 13:39:00.00000017,10.195551794785388
2014-06-14 13:39:00.000000111,6.677491386381007
2014-06-14 13:39:00.000000115,11.108332308118634
2014-06-14 13:39:00.000000168,7.723010513340569
2014-06-14 13:39:00.00000031,7.865538818072082
2014-06-14 13:39:00.000000116,7.604744109227568
2014-06-14 13:39:00.00000051,6.942126948079249
2014-06-14 13:39:00.000000193,11.88118811252275
2014-06-14 13:39:00.000000132,11.075771431941348
